-0.15		0.878355		-0.266832		0.563791		-0.316764
-0.14		0.880971		-0.249785		0.57288		-0.29774
-0.13		0.883413		-0.232586		0.581386		-0.278291
-0.12		0.885681		-0.215246		0.5893		-0.258445
-0.11		0.887772		-0.197775		0.596614		-0.238229
-0.1		0.889686		-0.180183		0.603319		-0.217672
-0.09		0.891421		-0.162481		0.609408		-0.196804
-0.08		0.892976		-0.144679		0.614874		-0.175654
-0.07		0.89435		-0.126789		0.619711		-0.154252
-0.06		0.895543		-0.108821		0.623915		-0.132629
-0.05		0.896554		-0.0907868		0.627479		-0.110817
-0.04		0.897382		-0.0726965		0.630401		-0.0888446
-0.03		0.898026		-0.0545615		0.632677		-0.0667452
-0.02		0.898487		-0.036393		0.634304		-0.0445501
-0.01		0.898763		-0.0182021		0.635281		-0.022291
0		0.898855		4.67101e-10		0.635607		1.16497e-07
0.01		0.898763		0.0182021		0.635281		0.0222912
0.02		0.898487		0.036393		0.634304		0.0445503
0.03		0.898026		0.0545615		0.632677		0.0667455
0.04		0.897382		0.0726965		0.630401		0.0888449
0.05		0.896554		0.0907868		0.627479		0.110817
0.06		0.895543		0.108821		0.623915		0.13263
0.07		0.89435		0.126789		0.619711		0.154253
0.08		0.892976		0.144679		0.614874		0.175654
0.09		0.891421		0.162481		0.609408		0.196804
0.1		0.889686		0.180183		0.603319		0.217673
0.11		0.887772		0.197775		0.596614		0.238229
0.12		0.885681		0.215246		0.5893		0.258445
0.13		0.883413		0.232586		0.581386		0.278292
0.14		0.880971		0.249785		0.57288		0.297741
0.15		0.878355		0.266832		0.563791		0.316765
0.16		0.875568		0.283717		0.55413		0.335338
0.17		0.87261		0.300431		0.543906		0.353432
0.18		0.869484		0.316964		0.533131		0.371024
0.19		0.866192		0.333306		0.521817		0.388088
0.2		0.862735		0.349449		0.509976		0.404601
0.21		0.859115		0.365382		0.49762		0.42054
0.22		0.855336		0.381097		0.484764		0.435883
0.23		0.851398		0.396585		0.47142		0.45061
0.24		0.847305		0.411838		0.457603		0.4647
0.25		0.843058		0.426848		0.443329		0.478133
0.26		0.838661		0.441607		0.428611		0.490894
0.27		0.834116		0.456106		0.413466		0.502963
0.28		0.829425		0.470339		0.39791		0.514326
0.29		0.824592		0.484298		0.381959		0.524967
0.3		0.819618		0.497976		0.36563		0.534874
0.31		0.814508		0.511366		0.34894		0.544033
0.32		0.809263		0.524463		0.331907		0.552433
0.33		0.803887		0.53726		0.314547		0.560064
0.34		0.798384		0.54975		0.296879		0.566917
